page,revision,anon,comment,parentid,revid,size,timestamp,user,userid
Hillary Rodham Clinton,2108,False,Reverted edits by [[Special:Contributions/205.167.174.194|205.167.174.194]] to last version by 206.195.19.41,25532502,25532607,65784,2005-10-14 20:51:53,Hall Monitor,265063
Hillary Rodham Clinton,2109,True,"/* Early life, education, and start of career */",25532607,25563164,65888,2005-10-15 04:54:53,68.164.129.115,0
Hillary Rodham Clinton,2110,True,"/* Early life, education, and start of career */",25563164,25563240,65888,2005-10-15 04:56:16,68.164.129.115,0
Hillary Rodham Clinton,2111,False,Reverted edits by [[Special:Contributions/68.164.129.115|68.164.129.115]] to last version by Hall Monitor,25563240,25563675,65784,2005-10-15 05:04:52,Fvw,20759
Hillary Rodham Clinton,2112,True,,25563675,25569345,65906,2005-10-15 07:22:27,70.33.126.147,0
Hillary Rodham Clinton,2113,False,Reverted edits by [[Special:Contributions/70.33.126.147|70.33.126.147]] to last version by Fvw,25569345,25571836,65784,2005-10-15 08:31:34,Gamaliel,44846
Hillary Rodham Clinton,2114,False,/* Book Deal */ rm irrelevancies,25571836,25571892,65585,2005-10-15 08:33:02,Gamaliel,44846
Hillary Rodham Clinton,2115,False,/* Book Deal */  add approval of deal from Senate Ethics Committee with cite,25571892,25581816,65798,2005-10-15 12:56:29,Wasted Time R,269193
Hillary Rodham Clinton,2116,True,,25581816,25642762,18,2005-10-16 06:57:07,68.193.35.134,0
Hillary Rodham Clinton,2117,False,rvv,25642762,25652670,65798,2005-10-16 11:04:58,Wasted Time R,269193
Hillary Rodham Clinton,2118,False,Added Yale Law School graduate category,25652670,25696320,65875,2005-10-16 23:56:39,Zjhafeez,493553
Hillary Rodham Clinton,2119,True,,25696320,25698014,65898,2005-10-17 00:22:22,209.183.184.115,0
Hillary Rodham Clinton,2120,False,rm degree appended to name,25698014,25700485,65875,2005-10-17 01:01:36,Calton,128887
Hillary Rodham Clinton,2121,False,add explict Living History page cites,25700485,25783811,66070,2005-10-18 00:16:51,Wasted Time R,269193
Hillary Rodham Clinton,2122,False,"/* Further reading */  restore books previously purged 01:24, 29 July 2005",25783811,25822773,66440,2005-10-18 12:18:42,Wasted Time R,269193
Hillary Rodham Clinton,2123,False,/* Further reading */  common formatting,25822773,25822878,66437,2005-10-18 12:21:03,Wasted Time R,269193
Hillary Rodham Clinton,2124,False,/* Further reading */  add a new one,25822878,25823002,66564,2005-10-18 12:24:01,Wasted Time R,269193
Hillary Rodham Clinton,2125,False,/* Further reading */  restore another book,25823002,25823327,66653,2005-10-18 12:31:19,Wasted Time R,269193
Hillary Rodham Clinton,2126,False,/* Further reading */  group by pov (see Talk),25823327,25824131,66729,2005-10-18 12:48:17,Wasted Time R,269193
Hillary Rodham Clinton,2127,True,"/* The 2006 Senate race */  update for Cox withdrawal, spending difference",25824131,25829946,66826,2005-10-18 14:30:46,67.108.122.62,0
Hillary Rodham Clinton,2128,True,,25829946,25920292,18,2005-10-19 14:18:37,68.193.35.134,0
Hillary Rodham Clinton,2129,False,Reverted edits by [[Special:Contributions/68.193.35.134|68.193.35.134]] to last version by 67.108.122.62,25920292,25920360,66826,2005-10-19 14:19:38,Jossi,60449
Hillary Rodham Clinton,2130,True,,25920360,25920482,18,2005-10-19 14:21:22,68.193.35.134,0
Hillary Rodham Clinton,2131,False,Reverted edits by [[Special:Contributions/68.193.35.134|68.193.35.134]] to last version by Jossifresco,25920482,25920735,66826,2005-10-19 14:25:35,Ferkelparade,42389
Hillary Rodham Clinton,2132,True,removed picture from inappropriate location. I had included the picture earlier when there was a relevant section nearby.,25920735,26110439,66731,2005-10-21 17:24:47,160.39.240.81,0
Hillary Rodham Clinton,2133,False,/* Further reading */  restore image elsewhere,26110439,26111019,66825,2005-10-21 17:32:09,Wasted Time R,269193
Hillary Rodham Clinton,2134,True,,26111019,26135974,67100,2005-10-21 22:25:29,68.171.84.17,0
Hillary Rodham Clinton,2135,False,Reverted edits by [[Special:Contributions/68.171.84.17|68.171.84.17]] to last version by Wasted Time R,26135974,26136042,66825,2005-10-21 22:26:21,JoanneB,385115
Hillary Rodham Clinton,2136,True,,26136042,26136583,66937,2005-10-21 22:32:31,68.171.84.17,0
Hillary Rodham Clinton,2137,False,Reverted edits by [[Special:Contributions/68.171.84.17|68.171.84.17]] to last version by JoanneB,26136583,26136797,66825,2005-10-21 22:34:44,JoanneB,385115
Hillary Rodham Clinton,2138,False,"/* Early life, education, and start of career */  tone down the POV a bit",26136797,26227336,66765,2005-10-22 23:55:08,A1sdf,517670
Hillary Rodham Clinton,2139,False,"/* Early life, education, and start of career */ Tweaking",26227336,26229061,66787,2005-10-23 00:20:21,Kyorosuke,294714
Hillary Rodham Clinton,2140,False,"/* Political views */  added context, minor wording improvments",26229061,26242196,66831,2005-10-23 03:30:04,A1sdf,517670
Hillary Rodham Clinton,2141,False,rv; previous version with actual numbers rather than vague descriptors was better,26242196,26243229,66787,2005-10-23 03:46:56,Android79,88250
Hillary Rodham Clinton,2142,True,,26243229,26325558,66785,2005-10-24 02:29:35,68.226.118.37,0
Hillary Rodham Clinton,2143,True,,26325558,26325721,66786,2005-10-24 02:31:37,68.226.118.37,0
Hillary Rodham Clinton,2144,False,rvv,26325721,26325726,66788,2005-10-24 02:31:38,Kazrak,215642
Hillary Rodham Clinton,2145,True,,26325726,26325771,66788,2005-10-24 02:32:24,68.226.118.37,0
Hillary Rodham Clinton,2146,False,rv anon vandal,26325771,26325834,66787,2005-10-24 02:33:16,ESkog,88149
Hillary Rodham Clinton,2147,False,/* Coping with the alleged fashion double standard */ make link direct,26325834,26336921,66789,2005-10-24 05:44:07,Dismas,152983
Hillary Rodham Clinton,2148,True,,26336921,26494086,50,2005-10-26 02:06:01,24.92.93.213,0
Hillary Rodham Clinton,2149,False,Reverted edits by [[Special:Contributions/24.92.93.213|24.92.93.213]] to last version by Dismas,26494086,26494118,66789,2005-10-26 02:06:31,Ral315,111703
Hillary Rodham Clinton,2150,True,/* Relationship with Bill Clinton */,26494118,26583009,67199,2005-10-27 02:13:06,66.149.10.53,0
Hillary Rodham Clinton,2151,False,rv POV,26583009,26583161,66789,2005-10-27 02:15:00,Szyslak,92457
Hillary Rodham Clinton,2152,True,"/* Early life, education, and start of career */",26583161,26583748,66923,2005-10-27 02:22:52,66.149.10.53,0
Hillary Rodham Clinton,2153,True,/* Relationship with Bill Clinton */,26583748,26583922,67283,2005-10-27 02:25:24,66.149.10.53,0
Hillary Rodham Clinton,2154,False,"rv POV ... ""linton's sudden interest in her husband was feigned for sympathy.""",26583922,26584177,66789,2005-10-27 02:29:13,Derex,317371
Hillary Rodham Clinton,2155,True,"/* Early life, education, and start of career */",26584177,26584765,66780,2005-10-27 02:38:50,66.149.10.53,0
Hillary Rodham Clinton,2156,False,liberal.  not really socialist.,26584765,26584878,66789,2005-10-27 02:40:58,Gaff,500937
Hillary Rodham Clinton,2157,True,"/* Early life, education, and start of career */",26584878,26585020,66780,2005-10-27 02:43:15,66.149.10.53,0
Hillary Rodham Clinton,2158,False,revert (2),26585020,26585378,66789,2005-10-27 02:48:37,Gaff,500937
Hillary Rodham Clinton,2159,True,"/* Early life, education, and start of career */",26585378,26585668,66780,2005-10-27 02:52:57,66.149.10.53,0
Hillary Rodham Clinton,2160,False,rvv,26585668,26585778,66789,2005-10-27 02:54:29,Chairboy,93957
Hillary Rodham Clinton,2161,True,,26585778,26621991,65825,2005-10-27 14:37:27,156.63.190.133,0
Hillary Rodham Clinton,2162,False,rvv,26621991,26622229,66789,2005-10-27 14:40:56,Derex,317371
Hillary Rodham Clinton,2163,True,,26622229,26625213,66320,2005-10-27 15:22:27,151.199.192.106,0
Hillary Rodham Clinton,2164,True,,26625213,26625381,66301,2005-10-27 15:24:42,151.199.192.106,0
Hillary Rodham Clinton,2165,False,Reverted edits by [[Special:Contributions/151.199.192.106|151.199.192.106]] to last version by Derex,26625381,26625674,66789,2005-10-27 15:28:50,DJ Clayworth,16175
Hillary Rodham Clinton,2166,True,,26625674,26643166,66821,2005-10-27 19:54:46,67.160.42.111,0
Hillary Rodham Clinton,2167,True,,26643166,26643606,66712,2005-10-27 20:00:25,216.186.53.134,0
Hillary Rodham Clinton,2168,True,,26643606,26649232,66821,2005-10-27 21:12:14,67.160.42.111,0
Hillary Rodham Clinton,2169,False,Reverted edits by [[Special:Contributions/67.160.42.111|67.160.42.111]] to last version by 216.186.53.134,26649232,26653183,66712,2005-10-27 21:59:37,Guettarda,97232
Hillary Rodham Clinton,2170,True,,26653183,26676180,66782,2005-10-28 03:30:09,24.19.190.121,0
Hillary Rodham Clinton,2171,False,Reverted edits by [[Special:Contributions/24.19.190.121|24.19.190.121]] to last version by Guettarda,26676180,26676215,66712,2005-10-28 03:30:49,Brian0918,90640
Hillary Rodham Clinton,2172,True,,26676215,26676266,68606,2005-10-28 03:31:31,205.188.116.132,0
Hillary Rodham Clinton,2173,False,,26676266,26676314,66712,2005-10-28 03:32:32,Hypernick1980,392529
Hillary Rodham Clinton,2174,False,Reverted edits by [[Special:Contributions/Hypernick1980|Hypernick1980]] to last version by 205.188.116.132,26676314,26677356,68606,2005-10-28 03:50:42,Android79,88250
Hillary Rodham Clinton,2175,False,Reverted edits by [[Special:Contributions/Android79|Android79]] to last version by Hypernick1980,26677356,26677380,66712,2005-10-28 03:51:08,Android79,88250
Hillary Rodham Clinton,2176,True,/* Strong United Nations */,26677380,26763718,66745,2005-10-29 03:49:11,24.119.66.67,0
Hillary Rodham Clinton,2177,False,Reverted edits by [[Special:Contributions/24.119.66.67|24.119.66.67]] to last version by Android79,26763718,26763858,66712,2005-10-29 03:51:57,Everyking,44020
Hillary Rodham Clinton,2178,False,/* Possible presidential race */,26763858,26763905,66699,2005-10-29 03:52:36,Everyking,44020
Hillary Rodham Clinton,2179,False,restore a long-time sentence in intro that somehow got lost in all the reverts,26763905,26781659,66776,2005-10-29 10:29:30,Wasted Time R,269193
Hillary Rodham Clinton,2180,True,,26781659,26988609,66825,2005-10-31 17:25:30,207.235.153.2,0
Hillary Rodham Clinton,2181,False,Reverted edits by [[Special:Contributions/207.235.153.2|207.235.153.2]] to last version by Wasted Time R,26988609,26988895,66776,2005-10-31 17:29:48,Hall Monitor,265063
Hillary Rodham Clinton,2182,True,"refer to talk page---book was transcribed from her recordings---this does not qualify as ""ghost-written""",26988895,27087925,66774,2005-11-01 17:52:00,160.39.240.81,0
Hillary Rodham Clinton,2183,True,avoiding repetition,27087925,27087992,66779,2005-11-01 17:52:47,160.39.240.81,0
Hillary Rodham Clinton,2184,True,/* Awards and honors */,27087992,27093628,66877,2005-11-01 19:14:35,66.28.32.30,0
Hillary Rodham Clinton,2185,False,Reverted edits by [[Special:Contributions/66.28.32.30|66.28.32.30]] to last version by 160.39.240.81,27093628,27093730,66779,2005-11-01 19:15:56,DJ Clayworth,16175
Hillary Rodham Clinton,2186,True,copyedit,27093730,27136545,67105,2005-11-02 04:31:36,65.136.152.69,0
Hillary Rodham Clinton,2187,True,"/* Early life, education, and start of career */",27136545,27137224,64079,2005-11-02 04:43:41,70.146.3.223,0
Hillary Rodham Clinton,2188,False,Reverted edits by [[Special:Contributions/70.146.3.223|70.146.3.223]] to last version by 65.136.152.69,27137224,27137318,67105,2005-11-02 04:45:34,Jtkiefer,281505
Hillary Rodham Clinton,2189,False,Reverted idiocy of previous revision to previous edit. Please fix anything I may have missed.,27137318,27139960,66707,2005-11-02 05:33:39,Autarkh,546561
Hillary Rodham Clinton,2190,False,restore last good version,27139960,27155749,66779,2005-11-02 11:27:15,Wasted Time R,269193
Hillary Rodham Clinton,2191,True,"/* Early life, education, and start of career */",27155749,27200142,67073,2005-11-02 23:30:30,141.161.124.235,0
Hillary Rodham Clinton,2192,False,Reverted edits by [[Special:Contributions/141.161.124.235|141.161.124.235]] to last version by Wasted Time R,27200142,27200232,66779,2005-11-02 23:31:38,Hall Monitor,265063
Hillary Rodham Clinton,2193,True,"/* Early life, education, and start of career */",27200232,27200686,64083,2005-11-02 23:36:54,141.161.124.235,0
Hillary Rodham Clinton,2194,False,Reverted edits by [[Special:Contributions/141.161.124.235|141.161.124.235]] to last version by Hall Monitor,27200686,27200736,66779,2005-11-02 23:37:35,Psy guy,340905
Hillary Rodham Clinton,2195,True,/* Lawyer and First Lady of Arkansas */,27200736,27311853,66815,2005-11-04 02:53:40,24.128.193.56,0
Hillary Rodham Clinton,2196,False,rv twerp,27311853,27313231,66779,2005-11-04 03:11:42,Wasted Time R,269193
Hillary Rodham Clinton,2197,True,,27313231,27390552,31981,2005-11-04 22:04:55,216.102.15.188,0
Hillary Rodham Clinton,2198,False,Reverted edits by [[Special:Contributions/216.102.15.188|216.102.15.188]] to last version by Wasted Time R,27390552,27390589,66779,2005-11-04 22:05:17,Rdsmith4,61329
Hillary Rodham Clinton,2199,True,,27390589,27395090,66869,2005-11-04 22:56:50,198.105.8.48,0
Hillary Rodham Clinton,2200,True,,27395090,27395114,66869,2005-11-04 22:57:13,198.105.8.48,0
Hillary Rodham Clinton,2201,True,,27395114,27399588,66780,2005-11-04 23:51:23,68.227.242.57,0
Hillary Rodham Clinton,2202,True,/* United States Senator */,27399588,27410825,66799,2005-11-05 02:31:29,67.169.49.66,0
Hillary Rodham Clinton,2203,True,/* First Lady of the United States */,27410825,27411074,66791,2005-11-05 02:34:50,67.169.49.66,0
Hillary Rodham Clinton,2204,False,Reverted edits by [[Special:Contributions/67.169.49.66|67.169.49.66]] to last version by 68.227.242.57,27411074,27411241,66780,2005-11-05 02:37:18,Keepsleeping,139319
Hillary Rodham Clinton,2205,True,,27411241,27411548,66793,2005-11-05 02:42:07,67.169.49.66,0
Hillary Rodham Clinton,2206,True,/* Universal health care */,27411548,27411682,66794,2005-11-05 02:44:37,65.24.20.232,0
Hillary Rodham Clinton,2207,True,/* United States Senator */,27411682,27473579,66802,2005-11-05 21:22:19,67.169.49.66,0
Hillary Rodham Clinton,2208,True,/* Universal health care */,27473579,27473743,66815,2005-11-05 21:24:18,67.169.49.66,0
Hillary Rodham Clinton,2209,False,Reverted edits by [[Special:Contributions/67.169.49.66|67.169.49.66]] to last version by 65.24.20.232,27473743,27474591,66794,2005-11-05 21:35:08,Android79,88250
Hillary Rodham Clinton,2210,True,/* The 2000 Senate race */,27474591,27480472,66912,2005-11-05 22:53:47,68.209.211.170,0
Hillary Rodham Clinton,2211,True,/* The 2000 Senate race */,27480472,27480553,66925,2005-11-05 22:54:53,68.209.211.170,0
Hillary Rodham Clinton,2212,True,/* The 2000 Senate race */,27480553,27480606,66540,2005-11-05 22:55:31,68.209.211.170,0
Hillary Rodham Clinton,2213,True,/* The 2006 Senate race */,27480606,27480701,66538,2005-11-05 22:56:37,68.209.211.170,0
Hillary Rodham Clinton,2214,True,"/* Early life, education, and start of career */",27480701,27640042,66536,2005-11-07 18:44:10,129.98.212.55,0
Hillary Rodham Clinton,2215,False,Reverted edits by [[Special:Contributions/129.98.212.55|129.98.212.55]] to last version by 68.209.211.170,27640042,27640619,66538,2005-11-07 18:53:48,Gamaliel,44846
Hillary Rodham Clinton,2216,True,,27640619,27720591,25,2005-11-08 13:32:19,207.228.220.93,0
Hillary Rodham Clinton,2217,False,Reverted edits by [[Special:Contributions/207.228.220.93|207.228.220.93]] to last version by Gamaliel,27720591,27720757,66538,2005-11-08 13:34:58,Android79,88250
Hillary Rodham Clinton,2218,False,/* Abraham Lincoln */,27720757,27772265,66451,2005-11-09 00:32:24,SNIyer12,224762
Hillary Rodham Clinton,2219,False,/* Clinton's writings and recordings */,27772265,27772293,66535,2005-11-09 00:32:40,SNIyer12,224762
Hillary Rodham Clinton,2220,True,,27772293,27779492,530,2005-11-09 02:08:14,66.222.116.136,0
Hillary Rodham Clinton,2221,True,RVC,27779492,27779533,66535,2005-11-09 02:08:48,68.39.174.238,0
Hillary Rodham Clinton,2222,True,/* Possible presidential race */,27779533,27779627,66592,2005-11-09 02:10:02,64.12.116.74,0
Hillary Rodham Clinton,2223,False,Reverted edits by [[Special:Contributions/64.12.116.74|64.12.116.74]] to last version by 68.39.174.238,27779627,27780297,66535,2005-11-09 02:19:10,Android79,88250
Hillary Rodham Clinton,2224,False,"add satirical, amusing-but-fair rotten.com biography link",27780297,27813679,66627,2005-11-09 12:05:10,Wasted Time R,269193
Hillary Rodham Clinton,2225,True,"/* Early life, education, and start of career */",27813679,27836941,66703,2005-11-09 17:41:09,65.205.179.130,0
Hillary Rodham Clinton,2226,False,Reverted edits by [[Special:Contributions/65.205.179.130|65.205.179.130]] to last version by Wasted Time R,27836941,27837100,66627,2005-11-09 17:43:06,Android79,88250
Hillary Rodham Clinton,2227,True,"/* Early life, education, and start of career */",27837100,27894566,66257,2005-11-10 05:23:31,128.153.200.212,0
Hillary Rodham Clinton,2228,False,Reverted edits by [[Special:Contributions/128.153.200.212|128.153.200.212]] to last version by Android79,27894566,27894596,66627,2005-11-10 05:24:06,Everyking,44020
Hillary Rodham Clinton,2229,True,/* The 2000 Senate race */,27894596,27938061,66578,2005-11-10 17:20:19,168.174.253.221,0
Hillary Rodham Clinton,2230,False,Reverted edits by [[Special:Contributions/168.174.253.221|168.174.253.221]] to last version by Everyking,27938061,27938206,66627,2005-11-10 17:22:11,Android79,88250
